,date,Operating cash flow,ticker,capex,Operating cash flow to capex
3200,2021,-38523000,CDLX,-12564000,32.614282376761935
3201,2020,-7598000,CDLX,-10117000,133.1534614372203
3202,2019,11457000,CDLX,-8308000,72.51461988304094
3203,2018,-18995000,CDLX,-5943000,31.287180837062383
3204,2017,-22102000,CDLX,-1275000,5.768708714143517
3205,2022,-110690000,OUST,-5422000,4.8983648026018605
3206,2021,-71061000,OUST,-4283000,6.027216053812921
3207,2022,-17736000,PRCH,-10450000,58.919711321605774
3208,2021,-34777000,PRCH,-4691000,13.488800069011129
3209,2020,-48669000,PRCH,-2880000,5.917524502249892
3210,2022,-13781000,BLZE,-15983000,115.97852115231116
3211,2021,3520000,BLZE,-11207000,318.3806818181818
3212,2023,8773000,OOMA,-5211000,59.39815342528212
3213,2022,6655000,OOMA,-4204000,63.17054845980466
3214,2021,-4367000,OOMA,-3160000,72.36088848179529
3215,2020,7564000,OOMA,-3273000,43.27075621364357
3216,2019,-3926000,OOMA,-1921000,48.9302088639837
3217,2018,3173000,OOMA,-2478000,78.09643870154429
3218,2017,385000,OOMA,-1558000,404.6753246753247
3219,2016,-470000,OOMA,-2884000,613.6170212765958
3220,2023,4621000,EGAN,-288000,6.232417225708721
3221,2022,8121000,EGAN,-628000,7.733037803226203
3222,2021,13862000,EGAN,-402000,2.9000144279324775
3223,2020,14058000,EGAN,-514000,3.6562811210698536
3224,2019,6954000,EGAN,-398000,5.723324705205637
3225,2018,6591000,EGAN,-137000,2.0785920194204217
3226,2017,5401000,EGAN,-492000,9.109424180707276
3227,2016,1867000,EGAN,-547000,29.29833958221746
3228,2015,-10503000,EGAN,-741000,7.055127106540988
3229,2014,-4659000,EGAN,-1772000,38.03391285683623
3230,2013,10025000,EGAN,-2465000,24.58852867830424
3231,2012,1001000,EGAN,-1827000,182.51748251748253
3232,2011,6782000,EGAN,-725000,10.690061928634622
3233,2010,2495000,EGAN,-521000,20.881763527054108
3234,2009,3722000,EGAN,-294000,7.898979043524987
3235,2008,-2811000,EGAN,-530000,18.854500177872644
3236,2007,-2836000,EGAN,-722000,25.458392101551482
3237,2006,3018000,EGAN,-840000,27.833001988071572
3238,2005,-1064000,EGAN,-616000,57.89473684210527
3239,2004,-2286000,EGAN,-217000,9.492563429571304
3240,2003,-6023000,EGAN,-96000,1.5938900879960152
3241,2002,-27483000,EGAN,-1966000,7.153513080813593
3242,2001,-70703000,EGAN,-4885000,6.909183485849257
3243,2000,-38552000,EGAN,-8652000,22.442415438887735
3244,2022,-46828000,KLTR,-5977000,12.763731101050654
3245,2021,-22110000,KLTR,-5999000,27.132519222071462
3246,2022,-17687250,KOPN,-832712,4.707978911362705
3247,2021,-10747782,KOPN,-1033503,9.615965415003766
3248,2020,-4417157,KOPN,-542862,12.289850689029166
3249,2019,-21026854,KOPN,-170186,0.809374526498353
3250,2018,-28103782,KOPN,-1183131,4.209863996240791
3251,2017,-25912698,KOPN,-2794467,10.784160723055546
3252,2016,-26174695,KOPN,-394897,1.508697618062025
3253,2015,-16919549,KOPN,-1122808,6.6361579732414855
3254,2014,-19604996,KOPN,-1489986,7.600032155069044
3255,2013,-18900405,KOPN,-741543,3.9234238631394405
3256,2012,3788201,KOPN,-9831967,259.5418511319753
3257,2011,19252101,KOPN,-7132371,37.047234481057416
3258,2010,13933341,KOPN,-15849823,113.7546479340454
3259,2009,23357158,KOPN,-3684629,15.77515980326031
3271,2022,-1216000,INOD,-6526000,536.6776315789474
3272,2021,5151000,INOD,-4368000,84.79906814210833
3273,2020,5660000,INOD,-1414000,24.98233215547703
3274,2019,4853000,INOD,-1769000,36.45167937358335
3275,2018,3604000,INOD,-2033000,56.40954495005549
3276,2017,738000,INOD,-3410000,462.059620596206
3277,2016,-2735000,INOD,-2740000,100.18281535648994
3278,2015,2659000,INOD,-697000,26.21286197818729
3279,2014,4613000,INOD,-2033000,44.071103403425106
3280,2013,621000,INOD,-3780000,608.6956521739131
3281,2012,17765000,INOD,-6845000,38.53081902617506
3282,2011,-2980000,INOD,-5886000,197.51677852348993
3283,2010,4858000,INOD,-1872000,38.53437628653767
3284,2009,12095000,INOD,-2168000,17.92476229847044
3285,2008,4504000,INOD,-2452000,54.4404973357016
3296,2022,40146000,IMMR,-30000,0.0747272455537289
3297,2021,17449000,IMMR,-335000,1.919880795461058
3298,2020,22000,IMMR,-47000,213.63636363636363
3299,2019,-34099000,IMMR,-150000,0.43989559811138157
3300,2018,69924000,IMMR,-74000,0.1058291859733425
3301,2017,-43829000,IMMR,-125000,0.2851992972689315
3302,2016,22042000,IMMR,-343000,1.5561201342890845
3303,2015,10045000,IMMR,-4430000,44.10154305624689
3304,2014,291000,IMMR,-779000,267.6975945017182
3305,2013,21152000,IMMR,-234000,1.1062783661119517
3306,2012,-4249000,IMMR,-4244000,99.8823252530007
3307,2011,2377000,IMMR,-3505000,147.4547749263778
3308,2010,-1799000,IMMR,-2666000,148.1934408004447
3309,2009,-18318000,IMMR,-4158000,22.698984605306254
3310,2008,-30364000,IMMR,-5484000,18.060861546568304
3320,2022,-181531000,DM,-11517000,6.3443709338900796
3321,2021,-155048000,DM,-7683000,4.955239667715804
3322,2020,-80575000,DM,-1429000,1.7735029475643809
3323,2022,-6767000,AIP,-1051000,15.531254617999114
3324,2021,-814000,AIP,-808000,99.26289926289927
3325,2023,-4056000,QUIK,-814000,20.069033530571993
3326,2022,-2859000,QUIK,-718000,25.113676110528154
3327,2021,-6744000,QUIK,-1054000,15.62870699881376
3328,2019,-11594000,QUIK,-576000,4.968086941521477
3329,2018,-12638000,QUIK,-351000,2.777338186421902
3330,2017,-12938000,QUIK,-642000,4.962127067552944
3331,2017,-15259000,QUIK,-1954000,12.805557375974836
3332,2016,-11829000,QUIK,-346000,2.9250147941499707
3333,2014,-10754000,QUIK,-1046000,9.726613353170913
3334,2013,-9056000,QUIK,-1257000,13.880300353356889
3335,2012,-8663000,QUIK,-1241000,14.325291469467851
3336,2012,-2495000,QUIK,-896000,35.91182364729459
3337,2011,-147000,QUIK,-829000,563.9455782312925
3338,2010,-5688000,QUIK,-124000,2.180028129395218
3349,2022,-44456000,BKSY,-44062000,99.11373043008818
3350,2021,-53872000,BKSY,-63916000,118.64419364419365
3351,2023,21948000,MIXT,-25121000,114.4568981228358
3352,2022,19402000,MIXT,-26217000,135.12524482012162
3353,2021,38572000,MIXT,-8654000,22.435963911645754
3354,2020,28178000.0003,MIXT,-20372000.0011,72.2975370888037
3355,2019,31995116.3704,MIXT,-19759267.1819,61.757134911314495
3356,2018,29852545.1105,MIXT,-28589249.8517,95.7682158954157
3357,2017,23632293.0187,MIXT,-21583782.6312,91.3317324481419
3358,2016,16429596.2135,MIXT,-16527039.1883,100.59309415480297
3359,2015,17934785.3853,MIXT,-10655031.2432,59.40986197656567
3360,2014,19243305.76,MIXT,-12157797.004,63.179357827758174
3361,2022,9493000,MRAM,-2788000,29.369008743284525
3362,2021,9359000,MRAM,-1030000,11.005449300138903
3363,2020,-2923000,MRAM,-320000,10.94765651727677
3364,2019,-8116000,MRAM,-861000,10.608674223755544
3365,2018,-14673000,MRAM,-1914000,13.044367205070536
3366,2017,-18888000,MRAM,-3070000,16.25370605675561
3367,2016,-18539000,MRAM,-1040000,5.609795566103889
3368,2022,2128666,DRCT,-687957,32.31869161249346
3370,2022,32876000,EXFY,-2204000,6.703978586202701
3371,2021,5486000,EXFY,-7614000,138.78964637258474
3372,2023,-8199000,RELL,-7378000,89.98658372972314
3373,2022,1911000,RELL,-3120000,163.26530612244898
3374,2021,832000,RELL,-2632000,316.3461538461538
3375,2020,1923000,RELL,-1776000,92.35569422776912
3376,2019,-2563000,RELL,-3874000,151.15099492781897
3377,2018,2952000,RELL,-5239000,177.47289972899728
3378,2017,1809000,RELL,-5221000,288.61249309010503
3379,2016,-13584000,RELL,-4813000,35.43138987043581
3380,2015,-9780000,RELL,-4737000,48.43558282208589
3381,2014,4613000,RELL,-2781000,60.28614784305224
3382,2013,8625000,RELL,-1640000,19.014492753623188
3383,2012,-48723000,RELL,-218000,0.44742729306487694
3384,2011,2140000,RELL,-533000,24.906542056074766
3385,2010,24331000,RELL,-1332000,5.474497554560026
3386,2009,11081000,RELL,-1197000,10.80227416298168
3387,2008,27916000,RELL,-4464000,15.990829631752401
3388,2007,-9669000,RELL,-6401000,66.20126176440169
3389,2006,5457000,RELL,-6211000,113.81711563129926
3390,2005,-2013000,RELL,-6975000,346.4977645305514
3391,2004,11978000,RELL,-4855000,40.532643179161795
3392,2003,7774000,RELL,-6125000,78.78826858759969
3393,2002,34209000,RELL,-5727000,16.741208453915636
3394,2001,-19562000,RELL,-7883000,40.297515591452814
3395,2000,4114000,RELL,-7026000,170.78269324258628
3396,1999,4083000,RELL,-7647000,187.2887582659809
3397,1998,6283000,RELL,-4116000,65.51010663695686
3398,2022,71082335.5018,TRVG,-4264854.3182,5.999879278153434
3399,2021,36800808.9467,TRVG,-4276612.3257,11.620973690806577
3400,2020,9674529.2698,TRVG,-6760618.0784,69.88058943088774
3401,2019,83179144.3052,TRVG,-8984616.2123,10.801525174788702
3402,2018,-5239408.0294,TRVG,-28321834.9825,540.5541012186318
3403,2017,-12342965.7445,TRVG,-20735609.248,167.99535603701844
3404,2016,32897128.0835,TRVG,-8577313.2939,26.07313705965132
3405,2015,-1107801.45,TRVG,-6793060.32,613.2019704433498
3406,2014,766426.5,TRVG,-4532865.3,591.4285714285713
3407,2022,-12499000,ATOM,-39000,0.3120249619969598
3408,2021,-12441000,ATOM,-109000,0.8761353588939795
3409,2020,-12067000,ATOM,-131000,1.0856053700174029
3410,2019,-10408000,ATOM,-51000,0.49000768639508074
3411,2018,-9773000,ATOM,-23000,0.23534226951805998
3412,2017,-9289000,ATOM,-60000,0.6459252879750241
3413,2016,-6799000,ATOM,-28000,0.4118252684218267
3414,2022,-3054000,CMBM,-9245000,302.7177472167649
3415,2021,29960000,CMBM,-10166000,33.931909212283045
3416,2020,56901000,CMBM,-5066000,8.903182720866065
3417,2019,3553000,CMBM,-3946000,111.06107514776244
3418,2022,32375000,CPSI,-19367000,59.82084942084942
3419,2021,47744000,CPSI,-10285000,21.541973860589813
3420,2020,49142000,CPSI,-6664000,13.560701640144886
3421,2019,43601000,CPSI,-1760000,4.036604665030619
3422,2018,23929000,CPSI,-978000,4.087090977475031
3423,2017,23643000,CPSI,-726000,3.0706763101129297
3424,2016,2105000,CPSI,-39000,1.852731591448931
3425,2015,30875752,CPSI,-597554,1.935350432922249
3426,2014,38948556,CPSI,-1522684,3.909474846769672
3427,2013,29047214,CPSI,-3630451,12.498448216066436
3428,2012,32206697,CPSI,-4362961,13.54675085122824
3429,2011,33540175,CPSI,-10846717,32.33947646367379
3430,2010,19641680,CPSI,-5092047,25.924701960321112
3431,2009,8812281,CPSI,-829103,9.408494804012719
3439,2022,6094440,ISSC,-161230,2.6455260860718948
3440,2021,4592499,ISSC,-340678,7.418139884189415
3441,2020,2192167,ISSC,-118797,5.41915830317672
3442,2019,2107398,ISSC,-81281,3.8569363736702797
3443,2018,-1740976,ISSC,-2548612,146.389841100624
3444,2017,6065678,ISSC,-153038,2.523015563964985
3445,2016,3562053,ISSC,-352762,9.903333835852527
3446,2015,1401589,ISSC,-188509,13.44966320369238
3447,2014,-712206,ISSC,-719522,101.02723088544607
3448,2013,-2152317,ISSC,-605301,28.123227201197594
3449,2012,1380831,ISSC,-217533,15.753774357615088
3450,2011,2276166,ISSC,-255454,11.222995159404016
3451,2010,5600467,ISSC,-189790,3.3888245390964715
3462,2022,-73521000,MKFG,-11415000,15.526176194556657
3463,2021,-45702000,MKFG,-3788000,8.28847752833574
3464,2022,-72625000,NOTE,-11367000,15.651635111876075
3465,2021,-37046000,NOTE,-5570000,15.035361442530906
3466,2022,29979000,UPLD,-866000,2.88868874879082
3467,2021,41738000,UPLD,-1115000,2.6714265178015237
3468,2020,35620000,UPLD,-1315000,3.691746209994385
3469,2019,12076000,UPLD,-1736000,14.375621066578336
3470,2018,7347000,UPLD,-935000,12.726282836531919
3471,2017,7716000,UPLD,-451000,5.844997407983412
3472,2016,3875000,UPLD,-1078000,27.819354838709675
3473,2015,-1503000,UPLD,-1747000,116.23419827012643
3474,2014,1177000,UPLD,-861000,73.1520815632965
3475,2022,-11621000,MAPS,-16055000,138.1550641080802
3476,2021,23092000,MAPS,-7935000,34.36254980079681
3477,2022,-179597000,SKLZ,-1892000,1.0534697127457586
3478,2021,-180154000,SKLZ,-3236000,1.7962409938164015
3479,2020,-56232000,SKLZ,-3246000,5.772513871105421
3480,2022,6019000,RDCM,-150000,2.492108323641801
3481,2021,2002000,RDCM,-437000,21.828171828171826
3482,2020,-50000,RDCM,-427000,853.9999999999999
3483,2019,6840000,RDCM,-699000,10.219298245614034
3484,2018,-1949000,RDCM,-662000,33.96613648024628
3485,2017,-10603000,RDCM,-790000,7.4507214939168165
3486,2016,9451000,RDCM,-1331000,14.083165802560577
3487,2015,1884000,RDCM,-97000,5.148619957537155
3488,2014,3386000,RDCM,-65000,1.919669226225635
3489,2013,-2130000,RDCM,-88000,4.131455399061033
3490,2012,-2461000,RDCM,-66000,2.6818366517675742
3491,2011,-3350000,RDCM,-103000,3.074626865671642
3492,2010,-2498000,RDCM,-56000,2.241793434747798
3493,2009,890000,RDCM,-27000,3.033707865168539
3501,2023,-20933000,SKIL,-15265000,72.92313571872164
3502,2022,62035000,SKIL,-12989000,20.93818005964375
3503,2022,-7434000,IVAC,-1919000,25.813828356201235
3504,2022,278000,IVAC,-1198000,430.9352517985611
3505,2021,8850000,IVAC,-2612000,29.51412429378531
3506,2019,4945000,IVAC,-4107000,83.0535894843276
3507,2018,-1716000,IVAC,-3244000,189.04428904428906
3508,2017,-2378000,IVAC,-4356000,183.17914213624894
3509,2016,3783000,IVAC,-3373000,89.16204070843247
3510,2016,503000,IVAC,-3117000,619.6819085487077
3511,2015,-2786000,IVAC,-3705000,132.98636037329504
3512,2013,-8966000,IVAC,-1772000,19.763551193397277
3513,2012,-19716000,IVAC,-3280000,16.636234530330697
3514,2011,-16279000,IVAC,-5582000,34.28957552675226
3515,2010,51314000,IVAC,-7055000,13.748684569513191
3516,2009,-16569000,IVAC,-2615000,15.782485364234415
3528,2022,-8765000,AXTI,-28465000,324.7575584711922
3529,2021,-3305000,AXTI,-29645000,896.9742813918306
3530,2020,5865000,AXTI,-19855000,338.53367433930094
3531,2019,12658000,AXTI,-21792000,172.15989887817983
3532,2018,3218000,AXTI,-40539000,1259.7576134244873
3533,2017,8615000,AXTI,-21356000,247.89320951828208
3534,2016,12504000,AXTI,-2728000,21.8170185540627
3535,2015,1878000,AXTI,-4150000,220.9797657082002
3536,2014,3824000,AXTI,-1971000,51.5428870292887
3537,2013,2509000,AXTI,-5424000,216.18174571542448
3538,2012,21302000,AXTI,-7079000,33.23162144399587
3539,2011,18132000,AXTI,-13102000,72.25898963159055
3540,2010,11009000,AXTI,-6386000,58.007085112180945
3541,2009,4665000,AXTI,-1963000,42.07931404072883
3542,2008,-5717000,AXTI,-6788000,118.73360153926885
3543,2007,1320000,AXTI,-3706000,280.75757575757575
3544,2006,-10263000,AXTI,-4458000,43.4375913475592
3545,2005,-7746000,AXTI,-2329000,30.067131422669764
3546,2004,-340000,AXTI,-2139000,629.1176470588235
3547,2003,6269000,AXTI,-2175000,34.69452863295581
3548,2002,725000,AXTI,-14238000,1963.8620689655174
3549,2001,17144000,AXTI,-27141000,158.3119458702753
3550,2000,3696000,AXTI,-26278000,710.9848484848485
3551,1999,-7844000,AXTI,-7527000,95.9586945436002
3552,1998,-6306000,AXTI,-16385000,259.8319061211545
3553,2022,25421000,BCOV,-24552000,96.58156642146257
3554,2021,19563000,BCOV,-8842000,45.19756683535245
3555,2020,21312000,BCOV,-8724000,40.93468468468468
3556,2019,2708000,BCOV,-7279000,268.79615952732644
3557,2018,2550000,BCOV,-4691000,183.9607843137255
3558,2017,-6441000,BCOV,-4112000,63.84101847539202
3559,2016,11077000,BCOV,-5494000,49.59826667870362
3560,2015,9081000,BCOV,-2846000,31.340160775245018
3561,2014,1485000,BCOV,-4552000,306.53198653198655
3562,2013,7318000,BCOV,-3915000,53.49822355834928
3563,2012,-1209000,BCOV,-6323000,522.9942100909842
3564,2022,8894000,KVHI,-14444000,162.4016190690353
3565,2021,2909000,KVHI,-18802000,646.3389480921279
3566,2020,3079000,KVHI,-14141000,459.2724910685288
3567,2019,14165000,KVHI,-12620000,89.09283445111188
3568,2018,5184000,KVHI,-15941000,307.5038580246914
3569,2017,11527000,KVHI,-12788000,110.93953326971457
3570,2016,18699000,KVHI,-5631000,30.113909834750523
3571,2015,8397000,KVHI,-5694000,67.80993211861379
3572,2014,10370000,KVHI,-5118000,49.353905496624876
3573,2013,16255000,KVHI,-4720000,29.03721931713319
3574,2012,15057005,KVHI,-6504094,43.19646569819164
3575,2011,1867215,KVHI,-14064106,753.2129936831055
3576,2010,9577863,KVHI,-11010756,114.9604666510682
3577,2009,949750,KVHI,-5163026,543.6194788102132
3589,2022,10927000,TWOU,-74200000,679.0518898142216
3590,2021,-18074000,TWOU,-70334000,389.14462764191654
3591,2020,29604000,TWOU,-69301000,234.0933657613836
3592,2019,-51974000,TWOU,-78344000,150.73690691499596
3593,2018,-3120000,TWOU,-77186000,2473.9102564102564
3594,2017,8106000,TWOU,-51139000,630.8783617073773
3595,2016,5210000,TWOU,-24376000,467.8694817658349
3596,2015,-9267000,TWOU,-13614000,146.90838459048237
3597,2014,-11685000,TWOU,-10953000,93.73555840821565
3598,2022,-54510000,FTCI,-985000,1.8070078884608327
3599,2021,-132854000,FTCI,-1025000,0.7715236274406492
3600,2022,-319155000,WGS,-14322000,4.487474737979978
3601,2021,-190434000,WGS,-20786000,10.91506768749278
3602,2022,-12834000,PXLW,-3007000,23.42995169082126
3603,2021,-9157000,PXLW,-3475000,37.949109970514364
3604,2020,-3711000,PXLW,-2637000,71.05901374292644
3605,2019,-10380000,PXLW,-2629000,25.327552986512526
3606,2018,955000,PXLW,-2096000,219.4764397905759
3607,2017,12199000,PXLW,-2484000,20.36232478071973
3608,2016,-1535000,PXLW,-2144000,139.6742671009772
3609,2015,-3847000,PXLW,-3067000,79.7244606186639
3610,2014,1688000,PXLW,-2861000,169.49052132701422
3611,2013,-1182000,PXLW,-2292000,193.90862944162436
3612,2012,1784000,PXLW,-1835000,102.85874439461884
3613,2011,-735000,PXLW,-2636000,358.63945578231295
3614,2010,637000,PXLW,-2275000,357.14285714285717
3615,2009,1986000,PXLW,-1481000,74.57200402819738
3625,2022,-12220000,TACT,-1299000,10.63011456628478
3626,2021,-2510000,TACT,-1384000,55.1394422310757
3627,2020,3510000,TACT,-744000,21.196581196581196
3628,2019,4846000,TACT,-1366000,28.188196450680973
3629,2018,5109000,TACT,-1007000,19.71031513016246
3630,2017,5918000,TACT,-835000,14.109496451503887
3631,2016,4623000,TACT,-608000,13.151633138654553
3632,2015,5547000,TACT,-959000,17.28862448170182
3633,2014,6053000,TACT,-660000,10.903684123575088
3634,2013,2493000,TACT,-751000,30.124348174889693
3635,2012,8030000,TACT,-1117000,13.910336239103364
3636,2011,2096000,TACT,-1256000,59.92366412213741
3637,2010,2132000,TACT,-1107000,51.92307692307693
3638,2009,8373000,TACT,-643000,7.679445837812014
3650,2022,3737000,VERI,-4765000,127.5086968156275
3651,2021,7234000,VERI,-1016000,14.044788498755874
3652,2020,-1433000,VERI,-175000,12.212142358688068
3653,2019,-30117000,VERI,-293000,0.972872464056845
3654,2018,-42227000,VERI,-3718000,8.804793141828688
3655,2017,-31911000,VERI,-664000,2.0807871893704366
3656,2023,-16845000,GSIT,-316000,1.8759275749480557
3657,2022,-13826000,GSIT,-774000,5.598148416027774
3658,2021,15252000,GSIT,-203000,1.3309729871492264
3659,2020,4681000,GSIT,-331000,7.07113864558855
3660,2019,3006000,GSIT,-2090000,69.52761144377911
3661,2018,1065000,GSIT,-1320000,123.94366197183098
3662,2017,2053000,GSIT,-219000,10.667316122747199
3663,2016,460000,GSIT,-1158000,251.7391304347826
3664,2015,1121000,GSIT,-481000,42.908117752007136
3665,2014,8447000,GSIT,-761000,9.009115662365337
3666,2013,14711000,GSIT,-385000,2.617089252939977
3667,2012,16958000,GSIT,-1679000,9.900931713645477
3668,2011,13347000,GSIT,-4300000,32.216977597962085
3669,2010,13701000,GSIT,-6022000,43.95299613166922
3670,2009,16197000,GSIT,-674000,4.16126443168488
3671,2008,18826000,GSIT,-3339000,17.736109635610326
3672,2007,-4741000,GSIT,-2033000,42.88124868171272
3673,2022,-19261000,SMSI,-49000,0.25440008306941486
3674,2021,-12916000,SMSI,-830000,6.426138123257974
3675,2020,-7924000,SMSI,-1323000,16.696113074204945
3676,2019,-9988000,SMSI,-1659000,16.609931918301964
3677,2018,-2874000,SMSI,-173000,6.0194850382741825
3678,2017,-7419000,SMSI,-77000,1.0378757244911714
3679,2016,-11503000,SMSI,-500000,4.346692167260715
3680,2015,-55000,SMSI,-124000,225.45454545454544
3681,2014,-6849000,SMSI,-216000,3.1537450722733245
3682,2013,-16574000,SMSI,-829000,5.001810063955594
3683,2012,-12805000,SMSI,-322000,2.514642717688403
3684,2011,-13547000,SMSI,-13431000,99.14372185723776
3685,2010,24744000,SMSI,-6312000,25.50921435499515
3686,2009,18477000,SMSI,-4809000,26.0269524273421
3698,2022,17359000,SNCR,-21166000,121.93098680799585
3699,2021,4945000,SNCR,-24493000,495.30839231547014
3700,2020,-564000,SNCR,-17950000,3182.624113475177
3701,2019,32583000,SNCR,-21191000,65.03698247552404
3702,2018,-31369000,SNCR,-26028000,82.97363639261691
3703,2017,-18248000,SNCR,-21270000,116.56071898290223
3704,2015,117581000,SNCR,-61160000,52.01520653847135
3705,2014,70979000,SNCR,-73885000,104.09416869778386
3706,2013,81092000,SNCR,-73434000,90.5564050707838
3707,2012,55874000,SNCR,-33234000,59.48025915452626
3708,2011,42585000,SNCR,-14732000,34.5943407303041
3709,2010,21742000,SNCR,-15423000,70.93643639039647
3710,2009,29725000,SNCR,-12089000,40.669470142977296
3714,2022,-8634000,CASA,-4419000,51.181375955524665
3715,2021,33598000,CASA,-5326000,15.852134055598546
3716,2020,53642000,CASA,-5153000,9.606278662242271
3717,2019,-39022000,CASA,-8591000,22.015785966890473
3718,2018,98545000,CASA,-7966000,8.083616621847886
3719,2017,95008000,CASA,-7014000,7.382536207477266
3720,2022,-6383914,IPWR,-312740,4.898875517433349
3721,2021,-4280864,IPWR,-236935,5.534747191221212
3722,2020,-3019032,IPWR,-67160,2.2245540954849106
3723,2019,-2530583,IPWR,-104098,4.113597538590909
3724,2018,-3832259,IPWR,-134149,3.500520189266957
3725,2017,-7415539,IPWR,-434030,5.852979803625873
3726,2016,-10098653,IPWR,-750992,7.436556142685564
3727,2015,-8046217,IPWR,-1421741,17.66968253528335
3728,2014,-5469550,IPWR,-760502,13.904288286970592
3729,2013,-3240792,IPWR,-221649,6.839346678219398
3730,2023,-11311000,KTCC,-9771000,86.38493501900804
3731,2022,-4907000,KTCC,-6813000,138.84246994090074
3732,2021,-15052000,KTCC,-10602000,70.43582248206218
3733,2020,-31004000,KTCC,-8623000,27.812540317378403
3734,2019,919000,KTCC,-8386000,912.513601741023
3735,2018,11457000,KTCC,-4523000,39.478048354717636
3736,2017,9425000,KTCC,-9307000,98.74801061007958
3737,2016,4580000,KTCC,-13277000,289.89082969432314
3738,2015,7667000,KTCC,-8808000,114.88196165384115
3739,2014,1458000,KTCC,-7763000,532.4417009602195
3740,2013,29282000,KTCC,-3470000,11.850283450583976
3741,2012,-5066000,KTCC,-4654000,91.86735096723253
3742,2011,-2569000,KTCC,-3818000,148.61813935383418
3743,2010,3697000,KTCC,-3378000,91.37138220178524
3744,2009,10038000,KTCC,-1891000,18.838414026698548
3745,2008,-718000,KTCC,-1180000,164.34540389972145
3746,2007,-1857000,KTCC,-3137000,168.9283791060851
3747,2006,-34000,KTCC,-1638000,4817.64705882353
3748,2005,5114000,KTCC,-2868000,56.081345326554555
3749,2004,-17000,KTCC,-1633000,9605.882352941177
3750,2003,-544000,KTCC,-2128000,391.1764705882353
3751,2002,919000,KTCC,-1142000,124.26550598476605
3752,2001,7481000,KTCC,-720000,9.624381767143431
3753,2000,3256000,KTCC,-1439000,44.195331695331696
3754,1999,4225000,KTCC,-2288000,54.15384615384615
3755,2022,-68216000,CMAX,-7450000,10.921191509323327
3756,2021,-23856000,CMAX,-6872000,28.806170355466133
3758,2022,-7806025,OSS,-529908,6.788448666254592
3759,2021,5622596,OSS,-563815,10.027663378268686
3760,2020,-250173,OSS,-820336,327.9074880182913
3761,2019,2374868,OSS,-2386227,100.47830026763593
3762,2018,-3909643,OSS,-623166,15.939204679301922
3763,2017,-381766,OSS,-425482,111.45099354054577
3764,2023,-33637000,EMKR,-1856000,5.517733448286114
3765,2022,2956000,EMKR,-6565000,222.09066305818675
3766,2021,11153000,EMKR,-5358000,48.040885860306645
3767,2020,-3892000,EMKR,-4516000,116.03288797533402
3768,2019,-15151000,EMKR,-10790000,71.21642135832619
3769,2018,1470000,EMKR,-6583000,447.8231292517007
3770,2017,11701000,EMKR,-9600000,82.0442697205367
3771,2016,-5552000,EMKR,-5779000,104.0886167146974
3772,2015,-3917000,EMKR,-2799000,71.45774827674241
3773,2014,1001000,EMKR,-3001000,299.8001998001998
3774,2013,-22105000,EMKR,-7242000,32.76181859307849
3775,2012,-15002000,EMKR,-12562000,83.73550193307558
3776,2011,-6289000,EMKR,-8789000,139.75194784544442
3777,2010,3411000,EMKR,-2052000,60.15831134564644
3790,2022,4446000,AIRG,-763000,17.161493477282953
3791,2021,-11170000,AIRG,-736000,6.589077887197852
3792,2020,3704000,AIRG,-727000,19.627429805615552
3793,2019,2350000,AIRG,-1196000,50.8936170212766
3794,2018,1376514,AIRG,-989866,71.911073915703
3795,2017,-254656,AIRG,-263063,103.30131628549888
3796,2016,4669277,AIRG,-275649,5.903462141997572
3797,2022,-75443000,SNCE,-31874000,42.24911522606471
3798,2021,-36478000,SNCE,-20576000,56.40660123910302
3799,2022,-45696000,DFLI,-6862000,15.016631652661063
3800,2021,-13573000,DFLI,-2970000,21.881676858469017
3801,2022,-111919000,HLTH,-63031000,56.318408849257054
3802,2021,-9449000,HLTH,-115717000,1224.6481109112076
3803,2022,21151000,CCLD,-11767000,55.63330338991064
3804,2021,13334000,CCLD,-10564000,79.2260386980651
3805,2020,-892000,CCLD,-7752000,869.0582959641256
3806,2019,7617987,CCLD,-2558159,33.58051149207789
3807,2018,6812474,CCLD,-1028249,15.0936209077642
3808,2017,281642,CCLD,-697211,247.55221167297492
3809,2016,-897842,CCLD,-463399,51.61253316285048
3810,2015,-1882781,CCLD,-421858,22.40611096032943
3811,2014,-2700189,CCLD,-1116192,41.33755081588733
3812,2022,-87162000,XELA,-21964000,25.199054633900094
3813,2021,-111534000,XELA,-16528000,14.818799648537665
3814,2020,-29781000,XELA,-15488000,52.00631274973977
3815,2019,-63851000,XELA,-20542000,32.17177491347042
3816,2018,30457000,XELA,-27510000,90.3240634336934
3817,2017,42369000,XELA,-22283000,52.59269749109018
3818,2023,-9162414,VRAR,-146333,1.5971009386827533
3819,2022,-4940865,VRAR,-201998,4.088312471601633
3820,2021,-1209616,VRAR,-28003,2.31503220856867
3821,2022,-4808547,HTCR,-57071,1.1868658037448734
3822,2021,766300,HTCR,-36153,4.7178650659010835
3823,2022,-2600000,HCTI,-3319000,127.65384615384616
3824,2021,-7293296,HCTI,-3128761,42.899136412398455
3825,2022,-26827000,PHUN,-271000,1.010176314906624
3828,2019,-6187000,PHUN,-18000,0.2909326006141911
3830,2022,-28088000,LFLY,-2470000,8.793790942751354
3831,2021,-6848000,LFLY,-87000,1.2704439252336448
